,owner_id,owner,location,pilot_parcel_no,underlying_parcel_number,begin_date,end_date,assmt_taxes,pilot_contract_amt,pilot_debt_service_amt,difference
279,797aa66d1bda,mhf memphis vi llc,164 union,['ICC07610000000'],['0020540000003C'],2018-07-20,2032-07-20 00:00:00,249139.0,19235.0,57476.0,-172428.0
280,8ce75c30bfa5,microport orthopedics inc,11481 gulf stream,['IDB0000A000090'],['A0141000001560'],2009-10-29,2020-10-28 00:00:00,3729.0,3729.0,0.0,0.0
281,8ce75c30bfa5,microport orthopedics inc,5677 airline,['IDB0000A00010A'],['3000100000000D'],2010-12-31,2021-12-31 00:00:00,24914.0,24914.0,0.0,0.0
282,8ce75c30bfa5,microport orthopedics inc,5677 airline,['IDB0000A00012A'],['3000120000000D'],2014-12-31,2029-12-31 00:00:00,6733.0,100.0,1683.0,-4949.0
283,8ce75c30bfa5,microport orthopedics inc,5640 5650 airline,['IDB0000A000160'],"['A0142000004050 ', 'A0142000007860']",2014-12-31,2028-12-31 00:00:00,85273.0,8579.0,21318.0,-55376.0
284,8ce75c30bfa5,microport orthopedics inc,5677 airline,['IDB0000A00017A'],['3000170000000D'],2015-12-31,2030-12-31 00:00:00,7548.0,100.0,1887.0,-5561.0
285,8ce75c30bfa5,microport orthopedics inc,5677 airline,['IDB0000A00018A'],['3000180000000D'],2016-12-31,2031-12-31 00:00:00,11473.0,100.0,2868.0,-8505.0
286,aeaf02f07dc9,mid america apartments lp,6815 poplar,['IDB0000G00006A'],['6000050000000D'],2018-12-31,2033-12-31 00:00:00,16744.0,0.0,4186.0,-12558.0
287,1e70b60d5490,millcreek development partnership lp,4461 millbranch rd,['IHE0004E000000'],['0790420000060C'],2014-12-31,2024-12-29 00:00:00,80955.0,30341.0,0.0,-50613.0
288,b0a7a17cf1b9,millennia housing management,381 madison,['IHE0007F000000'],['70000000010'],2018-12-19,2028-12-18 00:00:00,46996.0,22037.0,0.0,-24959.0
289,7f4876caedfb,mimeo com,3350 miac,['IDB1716A000000'],['0017160000000D'],2018-12-31,2033-12-31 00:00:00,18539.0,0.0,4635.0,-13904.0
290,7f4876caedfb,mimeo com,3350 miac,['IDB1782A000000'],['0017820000000D'],2019-12-31,2034-12-31 00:00:00,7280.0,0.0,1820.0,-5460.0
291,7f4876caedfb,mimeo com,3350 miac,['IDB17990000000'],['7300600000550'],2020-01-01,2034-12-31 00:00:00,61618.0,14029.0,5504.0,-42085.0
292,7f4876caedfb,mimeo com,3350 miac,['IDB1812A000000'],['0018120000000D'],2008-12-31,2021-12-31 00:00:00,17988.0,0.0,4497.0,-13491.0
293,1804cb03e0ba,mob llc,160 schilling,['IDB0000C000200'],['C024400A004390'],2019-12-31,2029-12-31 00:00:00,126135.0,35017.0,24281.0,-66837.0
294,cb1047db5144,moore building assoc lp,185 monroe,['ICC03250000000'],['0020630000001C'],1998-12-29,2028-12-31 00:00:00,171087.0,7797.0,0.0,-163290.0
295,92116c88570a,mueller industries inc,150 schilling,['IDB0000C0017A2'],['5000170000000D'],2018-12-31,2038-12-31 00:00:00,12788.0,0.0,3197.0,-9591.0
296,0934c0e79054,nail bar on the island llc,113 harbor town,['ICC07410000000'],['0010010S000040'],2012-02-14,2024-08-31 00:00:00,2978.0,66.0,0.0,-2911.0
297,3c0bb6c74137,national church residences of memphis tn,5819 newberry,['IMC00000000010'],['0934000000224C'],2009-07-17,End of Loan,48557.0,2940.0,0.0,-45617.0
298,22ae70b09a89,navin partners llc,251 court,['ICC07570000000'],['202600000100'],2017-05-31,2032-05-31 00:00:00,5516.0,10937.0,98.0,5519.0
299,0ca7e2de3ccc,new blossom apartments,0 third,['IHE0004C000000'],['0021310000007C'],2014-01-01,2023-12-31 00:00:00,60901.0,1087.0,0.0,-59814.0
300,d7a4a66cb8ec,nighthawk country view llc,4045 raleigh millington,['IHE0005D000000'],"['0860120000144C', ' 08601200001870', ' 08601200001910', ' 08601200001920']",2018-07-30,2028-07-30 00:00:00,44313.0,17433.0,0.0,-26880.0
301,f6404ae6a51c,nike tn inc,3100 new frayser,['IDB0838A000000'],['0008380000000D'],2009-12-31,2023-12-31 00:00:00,22295.0,100.0,5574.0,-16621.0
302,f6404ae6a51c,nike tn inc,3100 new frayser,['IDB09120000000'],"['0900780000025C', ' 09007800000280', ' 09007800000290', ' 09007800000300']",2013-12-31,2028-12-31 00:00:00,1953681.0,22565.0,488420.0,-1442696.0
303,f6404ae6a51c,nike tn inc,3100 new frayser,['IDB0924A000000'],['0009240000000D'],2013-12-31,2028-12-31 00:00:00,236.0,100.0,59.0,-77.0
304,f6404ae6a51c,nike tn inc,3100 new frayser,['IDB0958A000000'],['0009580000000D'],2014-12-31,2029-12-31 00:00:00,120073.0,100.0,30018.0,-89955.0
305,f6404ae6a51c,nike tn inc,0 raleigh frayser,['IDB09890000000'],"['09007800000250', ' 0900780000025C', ' 09007800000270', ' 09007800000300']",2014-07-31,2029-07-31 00:00:00,91510.0,24632.0,22877.0,-44001.0
306,f6404ae6a51c,nike tn inc,3100 new frayser,['IDB1300A000000'],['0013000000000D'],2015-12-31,2030-12-31 00:00:00,105025.0,100.0,26256.0,-78668.0
307,abe629cdbbdb,november 6 investments,64 s main st,['ICC07980000000'],['205600000090'],2019-04-17,2032-04-16 00:00:00,2735.0,2994.0,0.0,259.0
308,31ac869e3d8a,nternational paper company,3232 players club,['IDB1815A000000'],['0018150000000D'],2016-12-31,2031-12-31 00:00:00,66441.0,100.0,16610.0,-49730.0
309,31ac869e3d8a,nternational paper company,6400 poplar tower 3,['IDB1817A000000'],['0018170000000D'],2016-12-31,2031-12-31 00:00:00,6216.0,100.0,1153.0,-4963.0
310,31ac869e3d8a,nternational paper company,6165 holmes,['IDB1818A000000'],['0018180000000D'],2016-12-31,2031-12-31 00:00:00,3887.0,100.0,977.0,-2810.0
311,31ac869e3d8a,nternational paper company,1740 international dr,['IDB1819A000000'],['0018190000000D'],2016-12-31,2031-12-31 00:00:00,5076.0,100.0,1269.0,-3707.0
312,31ac869e3d8a,nternational paper company,6400 poplar tower 1,['IDB1820A000000'],['0018200000000D'],2016-12-31,2031-12-31 00:00:00,12859.0,100.0,3215.0,-9544.0
313,d6645cf714fb,nucor steel memphis inc,3601 paul r lowry,['IDB0794A000000'],['0007940000000D'],2008-12-31,2023-12-31 00:00:00,712998.0,100.0,178250.0,-534649.0
314,d6645cf714fb,nucor steel memphis inc,2315 pier,['IDB1729A000000'],['0017290000000D'],2018-12-31,2023-12-31 00:00:00,35366.0,0.0,8842.0,-26525.0
315,d6645cf714fb,nucor steel memphis inc,3601 paul r lowry,['IDB0833A000000'],['0008330000000D'],2009-12-31,2024-12-31 00:00:00,52153.0,100.0,13038.0,-39015.0
316,d6645cf714fb,nucor steel memphis inc,3601 paul r lowry,['IDB0922A000000'],['0009220000000D'],2013-12-31,2028-12-31 00:00:00,30648.0,100.0,7662.0,-22886.0
317,d6645cf714fb,nucor steel memphis inc,3601 paul r lowry,['IDB0993A000000'],['0009930000000D'],2014-12-31,2029-12-31 00:00:00,162293.0,100.0,40573.0,-121620.0
318,d6645cf714fb,nucor steel memphis inc,3601 paul r lowry,['IDB1230A000000'],['0012300000000D'],2015-12-31,2030-12-31 00:00:00,24223.0,100.0,6056.0,-18067.0
319,d6645cf714fb,nucor steel memphis inc,2315 pier,['IDB1797A000000'],['0017970000000D'],2020-01-01,2024-12-31 00:00:00,5776.0,0.0,1444.0,-4332.0
320,09a3328bdcd1,oasis of hope inc,0 unity,['IHE0003U000000'],"['02202100000700', ' 02202100000710', ' 02202100000720', ' 02202100000730', ' 02202100000740', ' 02202100000750', ' 02202100000760', ' 02202100000770', ' 02202100000780', ' 02202100000790', ' 02202100000800', ' 02202100000810', ' 02202100000820', '']",2012-04-01,2032-03-31 00:00:00,10566.0,439.0,0.0,-10127.0
321,85fcec8878f2,odyssey medical technology,2975 brother,['IDB0000B000170'],['B0158J0A00006C'],2019-03-07,2029-03-07 00:00:00,43698.0,4011.0,9922.0,-29766.0
322,85fcec8878f2,odyssey medical technology,1406 stonewall,['IDB0000B00017A'],['178100000000'],2020-01-01,2029-12-31 00:00:00,9410.0,0.0,2353.0,-7058.0
323,93f213637621,old dominion freight line inc,2208 spirit of 76,['IDB09950000000'],['0791480000152C'],2014-12-31,2023-12-31 00:00:00,191860.0,917.0,143895.0,-47048.0
324,4f2bcdd0f2b3,olymbec usa sanderlin place,80 monroe,['ICC00480000000'],"['0020380000008C', ' 0020380000011C']",1984-12-31,2024-12-31 00:00:00,113185.0,11528.0,0.0,-101657.0
325,567dcc9200e4,olymbec usa llc,611 winchester,['IDB17980000000'],['7701700000030'],2020-09-01,2035-09-01 00:00:00,44869.0,6947.0,9629.0,-28293.0
326,29d27c135c1a,onyx medical llc,1800 shelby oaks,['IDB1741A000000'],['0017520000000D'],2018-12-31,2028-12-31 00:00:00,36715.0,0.0,9179.0,-27536.0
327,29d27c135c1a,onyx medical llc,1800 shelby oaks,['IDB17690000000'],['0890440000360C'],2018-12-31,2028-12-31 00:00:00,94722.0,49089.0,20952.0,-24681.0
328,29d27c135c1a,onyx medical llc,1800 n shelby oaks,['IDB1833A000000'],['D0018330000000'],2019-12-31,2029-12-31 00:00:00,20500.0,0.0,3844.0,-16656.0
329,77ebab57142d,orgill inc,4100 houston levee,['IDB0000C00017A'],['5000160000000D'],2017-12-31,2032-12-31 00:00:00,14628.0,0.0,3657.0,-10971.0
330,77ebab57142d,orgill inc,4100 houston levee,['IDB0000C000180'],['C0243000006050'],2017-12-31,2032-12-31 00:00:00,244570.0,15640.0,61142.0,-167787.0
331,83fb10c4842e,orion federal credit union,400 monroe ave,['ICC07990000000'],['700100000060'],2018-01-31,2038-01-31 00:00:00,59508.0,4916.0,49909.0,-4683.0
332,73a4b508c5ff,parachute investment company llc,80 virginia,['ICC07920000000'],"['01204700000110', ' 0120470000007C']",2020-10-13,2029-04-13 00:00:00,3115.0,2976.0,100.0,-39.0
333,90e1a91133e4,parking authority city of memphis cnty of shelby,160 n main st,['ICC04190000000'],['0050050A000020'],1999-07-29,2024-07-29 00:00:00,97938.0,0.0,0.0,-97938.0
334,90e1a91133e4,parking authority city of memphis cnty of shelby,61 second,['ICC07370000000'],['0020550000002C'],2010-12-23,2030-12-23 00:00:00,63663.0,14.0,0.0,-63649.0
335,90e1a91133e4,parking authority city of memphis cnty of shelby,100 main,['ICC07250000000'],['0020530B000020'],2008-12-23,2023-12-23 00:00:00,37755.0,0.0,0.0,-37755.0
336,c548388c4de6,parking authority city of memphis cnty of shelby rise pa,k4i0n0g mgoanrraogee,['ICC07590000000'],['700100000060'],2018-05-09,2038-05-09 00:00:00,59508.0,1732.0,0.0,-57776.0
337,90e1a91133e4,parking authority city of memphis cnty of shelby,283 front st,['ICC07940000000'],['209800000090'],2019-06-07,2039-06-07 00:00:00,47598.0,5325.0,0.0,-42273.0
338,77c0b46b4055,patterson flats elmington property mgmt,266 butler,['IHE0005T000000'],['502200000160'],2016-08-01,2036-07-31 00:00:00,286383.0,1424.0,0.0,-284959.0
339,b31ea2bef9e4,peabody falls llc icc0779,2017 peabody ave,['ICC07790000000'],"['01605900000340', ' 01605900000380', ' 01605900000410']",2020-06-30,2032-06-30 00:00:00,17632.0,18708.0,312.0,1388.0
340,ab3d7fe3b8f5,peabody office tower,100 peabody,['ICC02390000000'],['0020500A000010'],1997-09-12,2034-08-18 00:00:00,161513.0,848.0,0.0,-160666.0
341,84496d6a1b36,peabody office tower lp,1 peabody,['ICC02400000000'],['0020500A000020'],1997-09-12,2034-08-18 00:00:00,18984.0,271.0,0.0,-18713.0
342,84496d6a1b36,peabody office tower lp,100 peabody,['ICC02410000000'],"['0020500A000010', ' 0020500A000030', ' 0020500A000050']",1997-09-12,2034-08-19 00:00:00,234725.0,24.0,0.0,-234701.0
343,76ff40a339c8,peabody place center gp,150 peabody,['ICC0419C000000'],['0050050A000030'],1999-07-29,2024-07-29 00:00:00,28476.0,18081.0,0.0,-10395.0
344,bb45f8c57623,peabody place gold lp,123 main,['ICC02430000000'],"['00204300000010', ' 00204300000020', ' 00204300000030', ' 00204300000130']",1994-08-18,2034-08-18 00:00:00,157127.0,4296.0,0.0,-152831.0
345,7bfab3f25967,peabody place hav lp,151 main,['ICC02440000000'],['0020430000006C'],1994-12-03,2034-08-18 00:00:00,50610.0,831.0,0.0,-49779.0
346,48e8ed513fd6,penn a kem llc,3324 chelsea,['IDB0900A000000'],['0009000000000D'],2011-12-31,2026-12-31 00:00:00,7382.0,100.0,1846.0,-5437.0
347,48e8ed513fd6,penn a kem llc,3324 chelsea,['IDB0920A000000'],['0009200000000D'],2013-12-31,2028-12-31 00:00:00,18858.0,100.0,4715.0,-14044.0
348,48e8ed513fd6,penn a kem llc,3324 chelsea,['IDB0959A000000'],['0009590000000D'],2014-12-31,2029-12-31 00:00:00,18650.0,100.0,4662.0,-13887.0
349,48e8ed513fd6,penn a kem llc,3324 chelsea,['IDB1020A000000'],['0010200000000D'],2015-12-31,2030-12-31 00:00:00,43326.0,100.0,10832.0,-32395.0
350,48e8ed513fd6,penn a kem llc,3324 chelsea,['IDB1811A000000'],['0018110000000D'],2020-12-31,2032-12-31 00:00:00,39260.0,0.0,9815.0,-29445.0
351,48e8ed513fd6,penn a kem llc,3324 chelsea,['IDB1829A000000'],['4304700000140'],2021-12-31,2033-12-31 00:00:00,15804.0,0.0,9651.0,-6153.0
352,07e21a66c1cd,peroxychem llc,2178 central,['IDB1774A000000'],['0017740000000D'],2019-12-31,2021-12-31 00:00:00,34229.0,0.0,8557.0,-25672.0
353,07e21a66c1cd,peroxychem llc,2005 market st,['IDB18050000000'],['0690740000014L'],2019-12-31,2026-12-31 00:00:00,109032.0,5990.0,25761.0,-77282.0
354,a306bd21ac6c,pfizer inc,1585 elvis presley,['IDB1779A000000'],['0017790000000D'],2019-12-31,2032-12-31 00:00:00,18885.0,0.0,4721.0,-14164.0
355,a306bd21ac6c,pfizer inc,949 shady grove,['IDB1806A000000'],['0018060000000D'],2020-12-31,2033-12-31 00:00:00,1632.0,0.0,408.0,-1224.0
356,fa7b3d95fe14,pg properties 17 llc,0 shelby,['IDB14500000000'],"['09360000002310', ' 09360000002340']",2017-01-31,2027-01-31 00:00:00,152718.0,5718.0,38180.0,-108821.0
357,1e16d3b52fff,philip woodard and terry woodard,509 main,['ICC02210000000'],['0021070000012C'],1997-12-31,2022-12-31 00:00:00,9119.0,814.0,0.0,-8306.0
358,b825b3c8a5a4,pinch partners investment co,326 main r,['ICC01140000000'],['102700000110'],1994-03-21,2019-03-21 00:00:00,2937.0,2034.0,0.0,-903.0
359,b5e919522bb7,pinebrook key city property management company,3541 mediterranean,['IHE0002R000000'],['7304100001110'],2011-01-01,2030-12-31 00:00:00,44686.0,12380.0,0.0,-32305.0
360,ddcdb7a26292,pkg properties llc,435 madison,['ICC07710000000'],['700200000030'],2018-12-31,2038-12-31 00:00:00,9248.0,9675.0,238.0,665.0
361,ddcdb7a26292,pkg properties llc,0 monroe,['ICC07730000000'],['0070040000003C'],2018-12-31,2038-12-31 00:00:00,2803.0,3327.0,4.0,528.0
362,b9f05e0ede21,pkg properties llc chestnut cycle shop,421 monroe,['ICC07720000000'],['0070040000010C'],2018-12-31,2038-12-31 00:00:00,2544.0,2892.0,25.0,374.0
363,a49992bda062,plaskolite tennessee llc,2665 fite,['IDB1720A000000'],['0017200000000D'],2018-03-31,2029-12-31 00:00:00,30718.0,100.0,7680.0,-22939.0
364,a49992bda062,plaskolite tennessee llc,2665 fite,['IDB1721A000000'],['0017210000000D'],2018-03-31,2025-12-31 00:00:00,97.0,100.0,24.0,28.0
365,a49992bda062,plaskolite tennessee llc,2665 fite,['IDB1722A000000'],['0017220000000D'],2018-03-31,2028-12-31 00:00:00,2253.0,100.0,563.0,-1589.0
366,a49992bda062,plaskolite tennessee llc,2665 fite,['IDB1723A000000'],['0017230000000D'],2018-03-31,2026-12-31 00:00:00,709.0,100.0,40.0,-569.0
367,a49992bda062,plaskolite tennessee llc,2665 fite,['IDB1724A000000'],['0017240000000D'],2018-03-31,2026-12-31 00:00:00,33.0,100.0,8.0,76.0
368,a49992bda062,plaskolite tennessee llc,2665 fite,['IDB1725A000000'],['0017250000000D'],2018-03-31,2027-03-31 00:00:00,185.0,100.0,46.0,-39.0
369,a49992bda062,plaskolite tennessee llc,2665 fite,['IDB1726A000000'],['0017260000000D'],2018-03-31,2025-12-31 00:00:00,37.0,100.0,9.0,73.0
370,a49992bda062,plaskolite tennessee llc,2665 fite,['IDB1727A000000'],['0017270000000D'],2018-03-31,2030-12-31 00:00:00,52.0,100.0,13.0,61.0
371,a49992bda062,plaskolite tennessee llc,2665 fite,['IDB1728A000000'],['0017280000000D'],2018-03-18,2028-12-31 00:00:00,15.0,100.0,4.0,89.0
372,a49992bda062,plaskolite tennessee llc,2665 fite,['IDB1732A000000'],['0017320000000D'],2018-03-18,2030-12-31 00:00:00,52932.0,100.0,13233.0,-39599.0
373,a49992bda062,plaskolite tennessee llc,2665 fite,['IDB1733A000000'],['0017330000000D'],2018-03-31,2029-12-31 00:00:00,24.0,100.0,6.0,82.0
374,a49992bda062,plaskolite tennessee llc,2665 fite,['IDB1734A000000'],['0017340000000D'],2018-03-31,2027-12-31 00:00:00,3203.0,100.0,801.0,-2302.0
375,fa05fc7da75a,pmc biogenix inc,1285 pope,['IDB0944A000000'],['0009440000000D'],2011-12-31,2023-12-31 00:00:00,2611.0,100.0,653.0,-1858.0
376,fa05fc7da75a,pmc biogenix inc,1285 pope,['IDB0855A000000'],['0008550000000D'],2010-12-17,2022-12-17 00:00:00,11937.0,2870.0,2870.0,-6197.0
377,fa05fc7da75a,pmc biogenix inc,1231 pope,['IDB0907A000000'],['0009070000000D'],2012-12-31,2024-12-31 00:00:00,162883.0,100.0,40721.0,-122062.0
378,f636d58f3ad4,pontotoc tonwhomes llc,291 pontotoc,['IHE0006X000000'],"['0050170000001C', ' 00501700000180']",2021-05-01,2041-04-30 00:00:00,41197.0,17172.0,0.0,-24024.0
379,39d1f61aea35,poplar arts loft llc,1935 poplar,['ICC07800000000'],"['01705800000010', ' 01705800000020', ' 01705800000030', ' 01705800000040', ' 01705800000420', '']",2020-03-11,2033-03-11 00:00:00,178550.0,7901.0,42662.0,-127987.0
380,781e4755637e,poplar massey llc,6340 poplar,['IDB13600000000'],"['0800080000340C', ' 08000800003410', ' 08000800005670']",2015-12-31,2030-12-31 00:00:00,491237.0,21488.0,155582.0,-314166.0
381,52eeaaac4fa7,power transport,2098 executive court dr,['IDB18040000000'],['06022220I000150'],2019-12-01,2027-12-31 00:00:00,2282.0,9002.0,0.0,6720.0
382,733bc27d7e25,praxair inc,3587 paul r lowry rd,['IDB0894A000000'],['0008940000000D'],2012-12-31,2023-12-31 00:00:00,91364.0,100.0,22841.0,-68423.0
383,e0e1128fc01f,premium guard incorporated,4770 hickory hill,['IDB1706A000000'],['0017060000000D'],2017-12-31,2027-12-31 00:00:00,1882.0,0.0,471.0,-1412.0
384,e0e1128fc01f,premium guard incorporated,4770 hickory hill,['IDB1717A000000'],['0017170000000D'],2018-12-31,2028-12-31 00:00:00,1365.0,0.0,341.0,-1024.0
385,94b5ac3f99d1,primacy property leasing memphis llc,6077 primacy parkway,['IDB18350000000'],['8100400000170'],2021-12-31,2036-12-31 00:00:00,174277.0,43065.0,13721.0,-117491.0
386,b920cdbb5b7f,property solutions group,2601 n watkins st,['IHE0006S000000'],['7002800000140'],2021-12-01,2041-11-30 00:00:00,32259.0,16130.0,0.0,-16130.0
387,b920cdbb5b7f,property solutions group,1757 gowan dr,['IHE0006U000000'],"['0700500000750', ' 0700500000760', ' 0700500000770', ' 0700500000790', ' 0700500000650']",2021-12-01,2041-11-30 00:00:00,25715.0,12858.0,0.0,-12858.0
388,2f02efd0641e,raleigh management llc,2690 drury way,['IHE0004O000000'],['8302100000690'],2016-04-01,2026-03-31 00:00:00,35344.0,6644.0,0.0,-28700.0
389,4beaff270f57,raleigh village partners llc,4933 yale,['IHE0004B000000'],"['0870750000014C', ' 0870760000009C']",2014-01-01,2023-12-31 00:00:00,77402.0,14238.0,0.0,-63164.0
390,c845def023ff,raving fans legend land cattle company llc,39 main,['ICC05990000000'],"['00203900000060', ' 0020390C000010']",2002-07-02,2022-07-02 00:00:00,10076.0,0.0,2519.0,-7557.0
391,745ec30ac69c,raymond james associates,889 ridge lake,['IDB18300000000'],['0800230J000010'],2021-12-31,2029-12-31 00:00:00,142775.0,126788.0,7577.0,-8410.0
392,745ec30ac69c,raymond james associates,1100 ridgeway loop,['IDB18310000000'],['0800240000011C'],2021-12-31,2029-12-31 00:00:00,360941.0,301717.0,14806.0,-44418.0
393,4e595a78a7c4,raymond james tower morgan keegan,50 front,['ICC00410000000'],['200600000240'],1984-12-27,2024-12-27 00:00:00,162720.0,6113.0,0.0,-156607.0
394,e72a3fa66b2a,rbm cherry road partners,1029 cherry,['IDB09330000000'],"['05812600000270', ' 05812600000280']",2013-12-31,2028-12-31 00:00:00,280866.0,11640.0,70216.0,-199009.0
395,d576764e89d8,red ace court ave apartments,1364 court ave,['IHE0006T000000'],"['01701500000040', ' 0170150000005C', ' 01701500000070', ' 01701500000080', ' 01701600000080', ' 01701600000090', '']",2021-10-27,2041-10-27 00:00:00,19625.0,9813.0,0.0,-9813.0
396,85817c7646ef,reedy and co realtors,1984 e bonnie dr,['IHE0006Z000000'],"['07802800001900', ' 07802800001910']",2021-06-01,2041-05-31 00:00:00,56457.0,3221.0,0.0,-53237.0
397,eeb298bdab24,renaissance at steele,1441 renaissance,['IHE0005M000000'],['7004200000620'],2019-09-26,2039-09-25 00:00:00,21349.0,8362.0,0.0,-12987.0
398,214be7d5e0e7,renaissance village apartments lp,148 mill,['ICC05880000000'],"['0010630000002C', ' 0010640000001C']",2003-02-06,2023-02-06 00:00:00,33566.0,3090.0,7619.0,-22857.0
399,c78df44fa4ed,renasant,5575 poplar,['IDB18530000000'],['0560600000001C'],2021-07-01,2031-07-01 00:00:00,169927.0,66241.0,23602.0,-80084.0
400,003281e53cca,residences at lakeview new life core willow lake llc,2774 s mendenhall,['IHE0003I000000'],"['07408900000460', ' 07408900000470', ' 07408900000480', ' 07408900000490']",2012-06-06,2032-06-05 00:00:00,254392.0,54865.0,0.0,-199527.0
401,a0a8c4992759,river city heights graceland pointe,3716 winchester road,['IHE0003M000000'],['7300600000450'],2011-09-30,2031-09-29 00:00:00,29380.0,5221.0,0.0,-24160.0
402,60ec8abb3984,river hawk properties llc,407 monroe,['ICC07650000000'],"['00700400000070', ' 00700400000080']",2018-02-16,2038-02-16 00:00:00,22668.0,3627.0,4760.0,-14281.0
403,54b4d5c12241,riverbluff cooperative,333 tennessee,['ICC00110000000'],['0020740000002C'],1981-11-30,2080-11-30 00:00:00,162735.0,101709.0,0.0,-61026.0
404,a865c500e56c,riviana foods inc,0 lauderdale st,['IDB07590000000'],"['0490650000001C', ' 04906700000010', ' 04900400000090', ' 0490040000009Z', '04900400000220', ' 0490650000001Z']",2007-12-28,2019-12-31 00:00:00,247301.0,215270.0,5811.0,-26219.0
405,a865c500e56c,riviana foods inc,2314 lauderdale,['IDB0858A000000'],['0008580000000D'],2010-12-31,2022-12-31 00:00:00,42735.0,100.0,10684.0,-31952.0
406,a865c500e56c,riviana foods inc,2314 laurderdale,['IDB1773A000000'],['0017730000000D'],2019-12-31,2026-12-31 00:00:00,96209.0,0.0,24052.0,-72157.0
407,69d6d70bd6a3,rush it llc,0 bailey station,['IDB0000C000230'],['C0243000003150'],2020-02-01,2035-02-01 00:00:00,1013298.0,66582.0,253325.0,-693392.0
408,f9c500827225,saddle vineyards lp,0 knight,['IHE0004J000000'],['7307600000150'],2015-09-04,2025-09-03 00:00:00,34155.0,8306.0,0.0,-25849.0
409,156037cf445b,sbv memphis summer trace llc,5999 summer,['IHE0003O000000'],['8904400002190'],2012-05-31,2022-05-31 00:00:00,64859.0,39429.0,0.0,-25430.0
410,f5eb91724f5a,sc bartlett investors llc,2171 sycamore view rd,['IHE0007L000000'],['088041000017C'],2022-03-01,2042-02-28 00:00:00,64513.0,27042.0,0.0,-37471.0
411,059e66621c55,sedgwick claims management services inc,8125 sedgwick,['IDB1795A000000'],['0017950000000D'],2019-12-31,2024-12-31 00:00:00,17005.0,0.0,4251.0,-12754.0
412,059e66621c55,sedgwick claims management services inc,2846 airways,['IDB1796A000000'],['0017960000000D'],2018-12-31,2033-12-31 00:00:00,18433.0,0.0,4608.0,-13825.0
413,059e66621c55,sedgwick claims management services inc,8125 sedgwick,['IDB18000000000'],['8109200000020'],2018-12-31,2033-12-31 00:00:00,281865.0,63867.0,26397.0,-191601.0
414,0ae944875f30,self tucker properties llc,480 dr ml king,['ICC07520000000'],"['00701100000350', ' 00701100000360']",2015-04-29,2025-04-29 00:00:00,49417.0,7501.0,10479.0,-31436.0
415,bfb9050dcf89,servicemaster consumer services limited,150 peabody,['IDB1470A000000'],['0014700000000D'],2016-12-31,2031-12-31 00:00:00,4862.0,0.0,1216.0,-3647.0
416,bfb9050dcf89,servicemaster consumer services limited,150 peabody,['IDB1763A000000'],['0017630000000D'],2017-12-31,2032-12-31 00:00:00,382.0,0.0,96.0,-287.0
417,f52229ec30dc,servicemaster global holdings inc,150 peabody,['IDB1738A000000'],['0017640000000D'],2018-12-31,2033-12-31 00:00:00,25109.0,0.0,6277.0,-18832.0
418,8a9611150e92,shelby group international inc,1255 schilling,['IDB0000C000140'],['C024400A006570'],2013-12-31,2024-12-31 00:00:00,99361.0,7601.0,24840.0,-66920.0
419,8a9611150e92,shelby group international inc,1255 schilling,['IDB0000C00015A'],['5000150000000D'],2013-12-31,2024-12-31 00:00:00,7261.0,0.0,1815.0,-5446.0
420,89f98ed31f04,shelby pines apartments,1760 chancery street,['IHE0005K000000'],['0790680000002C'],2020-12-01,2040-11-30 00:00:00,11240.0,4841.0,0.0,-6399.0
421,956d2720b6be,shelby pointe townhomes llc,1500 east shelby drive,['IHE0007K000000'],['0790500A00025'],2022-04-14,2042-04-13 00:00:00,46330.0,16628.0,0.0,-29702.0
422,0ea022870c29,shield inc,2450 ketchum,['IMC00000000040'],['6013700002070'],2008-11-18,End of Loan,12950.0,3900.0,0.0,-9050.0
423,1381477d4a08,smith nephew inc,1450 brooks,['IDB0804A000000'],['0008040000000D'],2008-12-31,2023-12-31 00:00:00,26295.0,100.0,6574.0,-19621.0
424,dde27f3349df,arvato,3303 holmes,['IDB07380000000'],['9410000003040'],2007-07-27,2022-12-31 00:00:00,189356.0,8783.0,47339.0,-133234.0
425,1381477d4a08,smith nephew inc,1450 brooks,['IDB0760A000000'],['0007600000000D'],2007-12-31,2021-12-31 00:00:00,6214.0,100.0,1553.0,-4560.0
426,1381477d4a08,smith nephew inc,1450 brooks,['IDB0832A000000'],['0008320000000D'],2009-12-31,2024-12-31 00:00:00,30565.0,100.0,7641.0,-22824.0
427,1381477d4a08,smith nephew inc,7135 goodlett farms,['IDB08650000000'],['D020700000352C'],2010-12-31,2025-12-31 00:00:00,387116.0,37731.0,96779.0,-252607.0
428,1381477d4a08,smith nephew inc,7135 goodletts farms,['IDB0888A000000'],['0008880000000D'],2012-12-31,2027-12-31 00:00:00,16673.0,200.0,4168.0,-12305.0
429,1e38894f48d8,solae llc,4272 mendenhall,['IDB1480A000000'],['0014800000000D'],2016-12-31,2027-12-31 00:00:00,5204.0,100.0,1301.0,-3803.0
430,1e38894f48d8,solae llc,4272 mendenhall,['IDB1530A000000'],['0015300000000D'],2017-12-31,2028-12-31 00:00:00,101244.0,100.0,25311.0,-75833.0
431,8f514fe6939d,somera road gibson memphis llc,145 george w lee ave,['ICC02280000000'],['0021280000026C'],2019-07-26,2045-02-03 00:00:00,193772.0,74859.0,0.0,-118914.0
